k_Mpc^-1,P_Mpc^3,Delta2
0.0033018983079017954,8155.604139727312,1.4873647261587457e-05
0.00334209608289026,8210.80151700345,1.5527895762789538e-05
0.003382783231252264,8265.949219417624,1.6210092726536938e-05
0.00342396571068817,8321.036554707836,1.692138509440669e-05
0.003465649551428233,8376.05267493602,1.7662964344072652e-05
0.00350784085711557,8430.98657794004,1.8436068087376053e-05
0.003550545805699912,8485.827108897513,1.9241981719141734e-05
0.0035937706503422224,8540.562962003205,2.008204011802596e-05
0.00363752172033032,8595.182682261193,2.0957629400697853e-05
0.003681805422005681,8649.67466739369,2.1870188730674307e-05
0.0037266282397014593,8704.027169867479,2.2821212183138996e-05
0.003771996736692019,8758.22829903959,2.3812250667096284e-05
0.0038179175561539364,8812.265970754068,2.4844913757723307e-05
0.003864397422138754,8866.12738222176,2.592087016762089e-05
0.003911443140557581,8919.799220686295,2.7041850158609402e-05
0.003959061600177618,8973.26801103744,2.820964855650221e-05
0.00400725977363092,9026.520123984574,2.9426126938601817e-05
0.0040560447184353225,9079.54177922166,3.069321586839738e-05
0.004105423578027884,9132.319048749312,3.201291719263927e-05
0.004155403582810886,9184.837860354648,3.3387306401908495e-05
0.004205992051210514,9237.084001250845,3.48185350557899e-05
0.004257196390748538,9289.043121876437,3.6308833273743204e-05
0.004309024099126922,9340.700739856333,3.7860512292745206e-05
0.004361482765325709,9392.042244124368,3.9475967092759516e-05
0.0044145800707142725,9443.05289920892,4.1157679091067483e-05
0.004468323790176028,9493.71784968144,4.2908218906462743e-05
0.004522721793246945,9544.022124768751,4.4730249194293584e-05
0.004577782045267817,9593.950643129292,4.6626527553293304e-05
0.0046335126085506224,9643.488217793198,4.859990950511358e-05
0.00468992164355906,9692.619561266549,5.0653351547432384e-05
0.004747017410103457,9741.329290799418,5.2789914281467455e-05
0.004804808268550251,9789.601853541348,5.501276516356927e-05
0.004863302681046144,9837.420633431344,5.732517646348381e-05
0.004922509212757205,9884.768262522637,5.97305294053839e-05
0.004982436533123046,9931.627256258307,6.223232070718327e-05
0.005043093417126249,9977.980032070329,6.483416597468142e-05
0.0051044887465772895,10023.808916575781,6.753980309771851e-05
0.005166631511415021,10069.09615299025,7.035309571095256e-05
0.005229530811023115,10113.823908757822,7.327803671880146e-05
0.005293195855562397,10157.974283395526,7.631875188394791e-05
0.005357635967319491,10201.529316551188,7.94795034787096e-05
0.0054228605820718714,10244.470996272508,8.276469399843032e-05
0.005488879250469458,10286.781267485107,8.617886993591278e-05
0.005555701639433166,10328.442040677388,8.972672561578689e-05
0.005623337533570346,10369.435200789023,9.34131070875316e-05
0.005691796836607534,10409.742616300535,9.724301607574084e-05
0.005761089572840654,10449.346148520375,0.0001012216139860436
0.005831225888602776,10488.22766106584,0.00010535422596491623
0.005902216053749902,10526.369029534368,0.0001096463450114727
0.005974070463164681,10563.75215136039,0.00011410363613909394
0.0060467996382785345,10600.358825070294,0.00011873193911973463
0.006120414228612271,10636.169119524631,0.0001235372534077496
0.00619492501333546,10671.16185703748,0.0001285257443062609
0.006270342902844816,10705.315855255643,0.0001337037594869435
0.006346678940361744,10738.609968022352,0.00013907783305745633
0.006423944303549384,10771.02309896686,0.0001446546893230361
0.0065021503061493255,10802.534215357788,0.00015044124653405767
0.006581308399638229,10833.122362212876,0.00015644462061353725
0.006661430174904677,10862.766676656482,0.00016267212885822586
0.006742527363946311,10891.446402516418,0.00016913129360660676
0.006824611841587813,10919.140905150542,0.0001758298458667985
0.006907695627219625,10945.829686493395,0.00018277572889698418
0.006991790886557943,10971.492400312543,0.00018997710173067982
0.007076909933426129,10996.108867663579,0.0001974423426387728
0.007163065231557718,11019.659092532347,0.0002051800525198998
0.0072502693964215425,11042.123277652563,0.00021319905821040255
0.007338535197068899,11063.48184048601,0.00022150841570466823
0.007427875558003312,11083.715429352753,0.00023011741327635601
0.007518303561073066,11102.804939697096,0.00023903557449057592
0.0076098324473866516,11120.73135334216,0.00024827265714218145
0.007702475619251732,11137.473256160873,0.0002578385974384849
0.0077962466421375234,11153.007442280596,0.0002677435152224429
0.007891159246661172,11167.310941789383,0.00027799775633293393
0.007987227330598326,11180.361096756153,0.0002886118944278709
0.00808446496091805,11192.135583788608,0.0002995967313766742
0.008182886375842732,11202.612436787984,0.0003109632973615067
0.008282505986932852,11211.770069877197,0.0003227228506704676
0.00838333838119726,11219.587300477118,0.00033488687716561863
0.008485398323229112,11226.043372506148,0.000347467089408327
0.008588700757367788,11231.117979675957,0.0003604754254240435
0.008693260809887195,11234.79128885667,0.00037392404708834834
0.008799093791210568,11237.043963482696,0.00038782533811571843
0.008906215198152457,11237.857186970588,0.00040219190163229247
0.00901464071618777,11237.212686118915,0.0004170365573135275
0.0091243862217486,11235.092754459574,0.00043237233806753353
0.009235467784549001,11231.480275529006,0.00044821248624459957
0.009347901669937915,11226.358746027565,0.0004645704493532807
0.009461704341281007,11219.712298833958,0.0004814598752633491
0.009576892462371228,11211.52554224226,0.000498894598705844
0.0096934828998689,11201.780659979386,0.0005168884990209242
0.009811492725771472,11190.457964359568,0.000535455492493954
0.009930939219913233,11177.53844473758,0.0005546096258030429
0.010051839872495676,11163.003877305198,0.0005743650685206476
0.010174212386648427,11146.836855252339,0.0005947361014197803
0.010298074681021518,11129.020818674064,0.0006157371039719078
0.010423444892409149,11109.540084171118,0.0006373825410155402
0.010550341378405393,11088.379874090617,0.000659686948575281
0.0106787827200923,11065.52634535195,0.0006826649188118764
0.010808787724760583,11040.966617803459,0.0007063310840847626
0.010940375428663584,11014.68880205339,0.000730700100109634
0.01107356509980467,10986.682026719152,0.0007557866281946901
0.011208376240758579,10956.936465037952,0.0007816053165404911
0.01134482859152718,10925.443360781303,0.0008081707805897294
0.011482942132429867,10892.195053416466,0.0008354975824147173
0.01162273708702927,10857.185002456701,0.0008636002091320464
0.011764233925092515,10820.407810943145,0.0008924930503356081
0.011907453365588547,10781.859248000743,0.0009221903745410652
0.012052416379721992,10741.536218456738,0.0009527063000288778
0.012199144194003834,10699.43584625659,0.0009840546822583228
0.012347658293359612,10655.555613851237,0.0010162490818879759
0.012497980424275365,10609.894252243901,0.0010493028068225962
0.01265013259798192,10562.451793257733,0.0010832288848031712
0.012804137093677916,10513.2295886047,0.0011180400322365665
0.012960016461792127,10462.230327623089,0.0011537486220079944
