k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0011805067907837597,20334.068812722384,1.6947280469498284e-06,5322.447406683757,AXICLASS
0.0011948784466990015,20545.453377259644,1.775649201274452e-06,5258.430532861026,AXICLASS
0.001209425065177234,20758.58386810839,1.8603937727380677e-06,5195.183635671404,AXICLASS
0.0012241487762373413,20973.462733239554,1.949139873454574e-06,5132.697454056341,AXICLASS
0.001239051735829353,21190.09213453227,2.0420737623881433e-06,5070.962838346672,AXICLASS
0.0012541361261501382,21408.47394142863,2.139390209434182e-06,5009.970748922831,AXICLASS
0.0012694041559629422,21628.609724549227,2.2412928752996715e-06,4949.712254891193,AXICLASS
0.001284858060920797,21850.500749271632,2.3479947078431796e-06,4890.178532776394,AXICLASS
0.001300500103893898,22074.147969274196,2.459718355561499e-06,4831.360865229276,AXICLASS
0.0013163325753009357,22299.552020045725,2.5766965989363585e-06,4773.2506397504785,AXICLASS
0.0013323577934444809,22526.713212364688,2.6991728003838177e-06,4715.839347429318,AXICLASS
0.001348578104850451,22755.63152574908,2.8274013735776418e-06,4659.118581697834,AXICLASS
0.0013649958846116913,22986.306601878987,2.9616482729484198e-06,4603.080037099893,AXICLASS
0.0013816135367357713,23218.73773799465,3.1021915041922217e-06,4547.715508074978,AXICLASS
0.0013984334944969821,23452.923880271996,3.2493216566544233e-06,4493.016887756721,AXICLASS
0.0014154582207926392,23688.863617178085,3.403342458488974e-06,4438.97616678582,AXICLASS
0.001432690208503718,23926.554982846843,3.5645713272274872e-06,4385.585432137251,AXICLASS
0.0014501319808598752,24165.99479514596,3.7333398668706477e-06,4332.836865961598,AXICLASS
0.001467786091808926,24407.17922222308,3.909994564439052e-06,4280.722744440285,AXICLASS
0.0014856551263908015,24650.1039966686,4.094897472390231e-06,4229.235436654627,AXICLASS
0.0015037417011160737,24894.764407910257,4.288426887744784e-06,4178.367403468442,AXICLASS
0.001522048464349084,25141.15529460319,4.49097805974491e-06,4128.111196424116,AXICLASS
0.0015405780966957312,25389.271037023642,4.70296392718657e-06,4078.4594566519622,AXICLASS
0.0015593333113959953,25639.10554947062,4.924815886608815e-06,4029.4049137926486,AXICLASS
0.0015783168547212104,25890.652272679014,5.156984592567073e-06,3980.9403849326764,AXICLASS
0.0015975315063762158,26143.90416624863,5.3999407912639516e-06,3933.0587735525432,AXICLASS
0.0016169800799063622,26398.853701091888,5.654176188856323e-06,3885.753068487671,AXICLASS
0.0016366654231094978,26655.4928519061,5.920204355808116e-06,3839.0163429017603,AXICLASS
