k_Mpc^-1,P_Mpc^3,Delta2,lambda_Mpc,source
0.0014856551263908015,25456.68308647741,4.228887117082492e-06,4229.235436654627,CLASS
0.0015037417011160737,25724.06207381083,4.431283528206181e-06,4178.367403468442,CLASS
0.001522048464349084,25993.74656807399,4.643276896382273e-06,4128.111196424116,CLASS
0.0015405780966957312,26265.743201518446,4.865316637778036e-06,4078.4594566519622,CLASS
0.0015593333113959953,26540.058319896623,5.097872879892648e-06,4029.4049137926486,CLASS
0.0015783168547212104,26816.697975212544,5.341437396987834e-06,3980.9403849326764,CLASS
0.0015975315063762158,27095.667918409377,5.596524586716133e-06,3933.0587735525432,CLASS
0.0016169800799063622,27376.973591994967,5.863672489703741e-06,3885.753068487671,CLASS
0.0016366654231094978,27660.620122607175,6.14344385391856e-06,3839.0163429017603,CLASS
0.0016565904184529699,27946.612313521127,6.4364272457280235e-06,3792.8417532725,CLASS
0.0016767579834956767,28234.95463709822,6.7432382096285265e-06,3747.2225383895343,CLASS
0.0016971710713153017,28525.65122718143,7.064520478711057e-06,3702.152018364383,CLASS
0.001717832670940705,28818.705871435293,7.400947238008382e-06,3657.6235936523676,CLASS
0.001738745807789605,29114.122003635403,7.753222442959428e-06,3613.630744086243,CLASS
0.0017599135441115886,29411.9026959074,8.12208219531474e-06,3570.167027921456,CLASS
0.0017813389794364874,29712.050643939678,8.508296176902936e-06,3527.2260808929373,CLASS
0.001803025251028259,30014.567606354038,8.912668983258831e-06,3484.8016152831515,CLASS
0.001824975534344346,30319.453967459664,9.3360415237995e-06,3442.8874190014435,CLASS
0.0018471930435006606,30626.709560219657,9.779292859387908e-06,3401.477354674403,CLASS
0.0018696810317422126,30936.333748768262,1.024334191772107e-05,3360.5653587471907,CLASS
0.0018924427919194745,31248.325419117544,1.0729149255819996e-05,3320.1454405956715,CLASS
0.0019154816569705488,31562.68296983145,1.123771889794394e-05,3280.2116816492135,CLASS
0.001938801000409191,31879.40430266926,1.1770100252022952e-05,3240.7582345240676,CLASS
0.0019624042368187895,32198.486813203068,1.2327390107824425e-05,3201.7793221671395,CLASS
0.001986294822352351,32519.927381411653,1.2910734720192179e-05,3163.269237010076,CLASS
0.0020104762552385757,32843.72236225581,1.3521331980826665e-05,3125.222340133524,CLASS
0.0020349520762940987,33169.86757623801,1.4160433682207753e-05,3087.633060441428,CLASS
0.0020597258694419413,33498.35829995009,1.4829347877398723e-05,3050.495893845302,CLASS
0.0020848012622363245,33829.1892566138,1.5529441339616274e-05,3013.805402458237,CLASS
0.0021101819263938154,34162.354606617955,1.6262142125594752e-05,2977.556213798686,CLASS
0.0021358715783309757,34497.84793805573,1.7028942246930264e-05,2941.7430200037716,CLASS
0.002161873979708555,34835.662257267744,1.7831400453747022e-05,2906.3605770520585,CLASS
0.002188192937982275,35175.789979394016,1.867114513519102e-05,2871.4037039957225,CLASS
0.0022148323069603746,35518.222918940286,1.9549877341430176e-05,2836.867282201875,CLASS
0.0022417959873678884,35862.9522723366,2.046937392742863e-05,2802.7462546030906,CLASS
0.002269087927417827,36209.96779219856,2.143149034867766e-05,2769.035624956903,CLASS
0.002296712123389311,36559.25703303778,2.243816353010559e-05,2735.730457114209,CLASS
0.00232467262021271,36910.80665177066,2.349141607332379e-05,2702.825874296514,CLASS
0.0023529735120619614,37264.60255823689,2.4593360017205544e-05,2670.3170583817987,CLASS
0.0023816189429540437,37620.62990440531,2.5746200660009944e-05,2638.1992491990472,CLASS
0.0024106131073557808,37978.8730736497,2.6952240537676822e-05,2606.467743831219,CLASS
0.002439960250798038,38339.31567010134,2.821388356429638e-05,2575.1178959266017,CLASS
0.0024696646704973515,38701.94050808411,2.9533639340966802e-05,2544.1451150184903,CLASS
0.0024997307159851964,39066.7296016423,3.091412763947961e-05,2513.544865852981,CLASS
0.002530162789744845,39433.66415416533,3.23580830674846e-05,2483.312667724916,CLASS
0.002560965347856024,39802.72454811993,3.386835992203032e-05,2453.4440938217735,CLASS
0.0025921429006474025,40173.89033489652,3.544793723860605e-05,2423.9347705754667,CLASS
0.0026237000133570226,40547.14022477735,3.7099924043059515e-05,2394.780377021935,CLASS
0.002655641306800786,40922.45207703492,3.882756481401821e-05,2365.9766441684296,CLASS
0.002687971458049049,41299.802890169245,4.063424516369986e-05,2337.5193543684322,CLASS
0.0027206952011114855,41679.16879229173,4.252349774526842e-05,2309.404340704066,CLASS
0.002753817327630267,42060.52503166427,4.4499008395164e-05,2281.6274863759513,CLASS
0.0027873426875816916,42443.84596740287,4.6564622519121514e-05,2254.184724100394,CLASS
0.002821276189986361,42829.10505294628,4.8724351722455065e-05,2227.072035513815,CLASS
0.002855622803627967,43216.27382931247,5.0982379532096805e-05,2200.285450584378,CLASS
0.002890387557780892,43605.32085865051,5.334306705570518e-05,2173.8210470306376,CLASS
0.0029255755429466027,43996.21342587177,5.5810962122149965e-05,2147.6749497472356,CLASS
0.0029611919115990473,44388.91776352417,5.8390807199199804e-05,2121.8433302374715,CLASS
0.0029972418789391284,44783.3990423503,6.108754734870378e-05,2096.322406052699,CLASS
0.003033730723658319,45179.62136212574,6.39063384869907e-05,2071.1084402384963,CLASS
0.0030706637887116467,45577.547742789146,6.685255596117376e-05,2046.1977407874444,CLASS
0.0031080464821000124,45977.14011587677,6.993180345235558e-05,2021.5866600985416,CLASS
0.003145884277662083,46378.35931627336,7.314992221707267e-05,1997.2715944430868,CLASS
0.00318418271587582,46781.16507429176,7.651300067864378e-05,1973.2489834369871,CLASS
0.0032229474046697217,47185.51600809452,8.00273843804312e-05,1949.5153095194455,CLASS
0.00326218402024402,47591.36961646973,8.369968631338397e-05,1926.0670974378654,CLASS
0.0033018983079017954,47998.68227197265,8.7536797630568e-05,1902.9009137390005,CLASS
0.00334209608289026,48407.40921444899,9.154589876177929e-05,1880.0133662661963,CLASS
0.003382783231252264,48817.50454494862,9.573447094168199e-05,1857.401103662687,CLASS
0.00342396571068817,49228.9212200464,0.00010011030816531044,1835.0608148808687,CLASS
0.003465649551428233,49641.61104658036,0.00010468152958514787,1812.9892286974646,CLASS
0.00350784085711557,50055.52467682188,0.00010945659236438929,1791.1831132345408,CLASS
0.003550545805699912,50470.61159565808,0.00011444430498227875,1769.639275486264,CLASS
0.0035937706503422224,50886.81855105143,0.00011965383736029871,1748.354560851361,CLASS
0.00363752172033032,51304.087639645986,0.00012509472983182257,1727.3258526712016,CLASS
0.003681805422005681,51722.35917256884,0.00013077691360623728,1706.5500717734267,CLASS
0.0037266282397014593,52141.57210941627,0.00013671072682204738,1686.0241760210922,CLASS
0.003771996736692019,52561.66405541122,0.0001429069301726704,1665.7451598671953,CLASS
0.0038179175561539364,52982.57125921575,0.0001493767230773908,1645.7100539145983,CLASS
0.003864397422138754,53404.22861141513,0.0001561317604137049,1625.9159244812229,CLASS
0.003911443140557581,53826.56964369262,0.0001631841698276138,1606.3598731704715,CLASS
0.003959061600177618,54249.526528710034,0.00017054656963874879,1587.0390364468435,CLASS
0.00400725977363092,54673.030080714285,0.0001782320873575935,1567.9505852166114,CLASS
0.0040560447184353225,55097.00975688513,0.00018625437883234688,1549.0917244135846,CLASS
0.004105423578027884,55521.39365944193,0.00019462764804335873,1530.459692589828,CLASS
0.004155403582810886,55946.108538526714,0.0002033666675633724,1512.0517615113047,CLASS
0.004205992051210514,56371.07979587976,0.00021248679970213338,1493.8652357584085,CLASS
0.004257196390748538,56796.23148932601,0.0002220040183542915,1475.897452331256,CLASS
0.004309024099126922,57221.486338084746,0.00023193493156976262,1458.145780259772,CLASS
0.004361482765325709,57646.76572892396,0.0002422968048661265,1440.6076202184345,CLASS
0.0044145800707142725,58071.989723171406,0.00025310758530287233,1423.28040414566,CLASS
0.004468323790176028,58497.07705346262,0.0002643859262872886,1406.1615948677843,CLASS
0.004522721793246945,58921.94212997276,0.00027615119915171897,1389.2486857275323,CLASS
0.004577782045267817,59346.49085990856,0.00028842349665958195,1372.53920021699,CLASS
0.0046335126085506224,59770.626545478415,0.0003012236833363324,1356.0306916149705,CLASS
0.00468992164355906,60194.25089328806,0.0003145734269625706,1339.720742628749,CLASS
0.004747017410103457,60617.264028131074,0.0003284952265235985,1323.606965040107,CLASS
0.004804808268550251,61039.56450810094,0.0003430124409764395,1307.6869993556274,CLASS
0.004863302681046144,61461.049341050326,0.00035814931885022605,1291.958514461208,CLASS
0.004922509212757205,61881.61400241522,0.00037393102869571836,1276.4192072807186,CLASS
0.004982436533123046,62301.15245442857,0.0003903836903995743,1261.0668024387692,CLASS
0.005043093417126249,62719.55716673818,0.000407534407378754,1245.899051927535,CLASS
0.0051044887465772895,63136.71913845468,0.00042541129967029406,1230.9137347775813,CLASS
